11,2018-11-01 00:00:00,9,2018-11-01 00:00:00,4.22e-08,2018-11-01 00:00:00,7.25815463e-10|2018-11-01 00:00:00,41,2018-11-01 00:00:00,4.27922021e-08,2018-11-01 00:00:00,6.94149127e-10|2018-11-01 00:00:00,24,2018-11-01 00:00:00,4.2237292e-08,2018-11-01 00:00:00,7.25815463e-10|2018-11-01 00:00:00,20,2018-11-01 00:00:00,4.15820481e-08,2018-11-01 00:00:00,6.44703735e-10|2018-11-01 00:00:00,32,2018-11-01 00:00:00,4.50371624e-08,2018-11-01 00:00:00,1.15213439e-09|2018-11-01 00:00:00,52,2018-11-01 00:00:00,4.1128254e-08,2018-11-01 00:00:00,6.71604217e-10|2018-11-01 00:00:00,2,2018-11-01 00:00:00,4.21994032e-08,2018-11-01 00:00:00,6.48150422e-10|2018-11-01 00:00:00,5,2018-11-01 00:00:00,4.21994032e-08,2018-11-01 00:00:00,6.48150422e-10|2018-11-01 00:00:00,3,2018-11-01 00:00:00,4.50371624e-08,2018-11-01 00:00:00,1.15213439e-09|2018-11-01 00:00:00,22,2018-11-01 00:00:00,4.21994032e-08,2018-11-01 00:00:00,6.48150422e-10|2018-11-01 00:00:00,44,2018-11-01 00:00:00,4.39544396e-08,2018-11-01 00:00:00,1.07549936e-09|2018-11-01 00:00:00,18,2018-11-01 00:00:00,4.2237292e-08,2018-11-01 00:00:00,7.25815463e-10
12,2018-12-01 00:00:00,37,2018-12-01 00:00:00,1.35e-07,2018-12-01 00:00:00,1.06785947e-09|2018-12-01 00:00:00,35,2018-12-01 00:00:00,1.38579241e-07,2018-12-01 00:00:00,8.98304375e-10|2018-12-01 00:00:00,37,2018-12-01 00:00:00,1.34906335e-07,2018-12-01 00:00:00,1.06785947e-09|2018-12-01 00:00:00,21,2018-12-01 00:00:00,1.29090085e-07,2018-12-01 00:00:00,9.55358237e-10|2018-12-01 00:00:00,30,2018-12-01 00:00:00,1.2770333e-07,2018-12-01 00:00:00,1.25385247e-09|2018-12-01 00:00:00,69,2018-12-01 00:00:00,1.28585356e-07,2018-12-01 00:00:00,1.01563014e-09|2018-12-01 00:00:00,5,2018-12-01 00:00:00,1.30419748e-07,2018-12-01 00:00:00,1.05250153e-09|2018-12-01 00:00:00,0,2018-12-01 00:00:00,1.30419748e-07,2018-12-01 00:00:00,1.05250153e-09|2018-12-01 00:00:00,5,2018-12-01 00:00:00,1.2770333e-07,2018-12-01 00:00:00,1.25385247e-09|2018-12-01 00:00:00,13,2018-12-01 00:00:00,1.30419748e-07,2018-12-01 00:00:00,1.05250153e-09|2018-12-01 00:00:00,51,2018-12-01 00:00:00,1.35089127e-07,2018-12-01 00:00:00,1.17155574e-09|2018-12-01 00:00:00,20,2018-12-01 00:00:00,1.34906335e-07,2018-12-01 00:00:00,1.06785947e-09
13,2019-01-01 00:00:00,19,2019-01-01 00:00:00,8.8e-08,2019-01-01 00:00:00,8.00668698e-10|2019-01-01 00:00:00,36,2019-01-01 00:00:00,9.05564771e-08,2019-01-01 00:00:00,7.88908106e-10|2019-01-01 00:00:00,11,2019-01-01 00:00:00,8.80164325e-08,2019-01-01 00:00:00,8.00668698e-10|2019-01-01 00:00:00,8,2019-01-01 00:00:00,9.16957153e-08,2019-01-01 00:00:00,7.4669565e-10|2019-01-01 00:00:00,27,2019-01-01 00:00:00,8.26466515e-08,2019-01-01 00:00:00,1.00516873e-09|2019-01-01 00:00:00,57,2019-01-01 00:00:00,9.221331e-08,2019-01-01 00:00:00,8.00303546e-10|2019-01-01 00:00:00,6,2019-01-01 00:00:00,8.64288359e-08,2019-01-01 00:00:00,7.36878336e-10|2019-01-01 00:00:00,2,2019-01-01 00:00:00,8.64288359e-08,2019-01-01 00:00:00,7.36878336e-10|2019-01-01 00:00:00,5,2019-01-01 00:00:00,8.26466515e-08,2019-01-01 00:00:00,1.00516873e-09|2019-01-01 00:00:00,0,2019-01-01 00:00:00,8.64288359e-08,2019-01-01 00:00:00,7.36878336e-10|2019-01-01 00:00:00,45,2019-01-01 00:00:00,8.3719287e-08,2019-01-01 00:00:00,1.01017394e-09|2019-01-01 00:00:00,25,2019-01-01 00:00:00,8.80164325e-08,2019-01-01 00:00:00,8.00668698e-10
14,2019-02-01 00:00:00,21,2019-02-01 00:00:00,1.02e-07,2019-02-01 00:00:00,8.5839591e-10|2019-02-01 00:00:00,16,2019-02-01 00:00:00,1.03253791e-07,2019-02-01 00:00:00,7.56715468e-10|2019-02-01 00:00:00,15,2019-02-01 00:00:00,1.01658351e-07,2019-02-01 00:00:00,8.5839591e-10|2019-02-01 00:00:00,4,2019-02-01 00:00:00,1.02343443e-07,2019-02-01 00:00:00,7.41314843e-10|2019-02-01 00:00:00,20,2019-02-01 00:00:00,9.65842867e-08,2019-02-01 00:00:00,1.0710457e-09|2019-02-01 00:00:00,41,2019-02-01 00:00:00,1.02596693e-07,2019-02-01 00:00:00,9.89325177e-10|2019-02-01 00:00:00,3,2019-02-01 00:00:00,1.00151219e-07,2019-02-01 00:00:00,8.75297446e-10|2019-02-01 00:00:00,0,2019-02-01 00:00:00,1.00151219e-07,2019-02-01 00:00:00,8.75297446e-10|2019-02-01 00:00:00,2,2019-02-01 00:00:00,9.65842867e-08,2019-02-01 00:00:00,1.0710457e-09|2019-02-01 00:00:00,0,2019-02-01 00:00:00,1.00151219e-07,2019-02-01 00:00:00,8.75297446e-10|2019-02-01 00:00:00,65,2019-02-01 00:00:00,9.97908053e-08,2019-02-01 00:00:00,1.10130782e-09|2019-02-01 00:00:00,30,2019-02-01 00:00:00,1.01658351e-07,2019-02-01 00:00:00,8.5839591e-10
15,2019-03-01 00:00:00,5,2019-03-01 00:00:00,5.56e-08,2019-03-01 00:00:00,5.37800249e-10|2019-03-01 00:00:00,24,2019-03-01 00:00:00,5.95614451e-08,2019-03-01 00:00:00,5.3542748e-10|2019-03-01 00:00:00,14,2019-03-01 00:00:00,5.55682514e-08,2019-03-01 00:00:00,5.37800249e-10|2019-03-01 00:00:00,12,2019-03-01 00:00:00,5.79048692e-08,2019-03-01 00:00:00,4.350654e-10|2019-03-01 00:00:00,15,2019-03-01 00:00:00,5.43386668e-08,2019-03-01 00:00:00,1.01300723e-09|2019-03-01 00:00:00,41,2019-03-01 00:00:00,5.70384693e-08,2019-03-01 00:00:00,5.60998803e-10|2019-03-01 00:00:00,7,2019-03-01 00:00:00,5.55220341e-08,2019-03-01 00:00:00,4.86412133e-10|2019-03-01 00:00:00,0,2019-03-01 00:00:00,5.55220341e-08,2019-03-01 00:00:00,4.86412133e-10|2019-03-01 00:00:00,2,2019-03-01 00:00:00,5.43386668e-08,2019-03-01 00:00:00,1.01300723e-09|2019-03-01 00:00:00,0,2019-03-01 00:00:00,5.55220341e-08,2019-03-01 00:00:00,4.86412133e-10|2019-03-01 00:00:00,42,2019-03-01 00:00:00,5.41854891e-08,2019-03-01 00:00:00,1.05340658e-09|2019-03-01 00:00:00,26,2019-03-01 00:00:00,5.55682514e-08,2019-03-01 00:00:00,5.37800249e-10
16,2019-04-01 00:00:00,5,2019-04-01 00:00:00,4.36e-08,2019-04-01 00:00:00,3.81634141e-10|2019-04-01 00:00:00,11,2019-04-01 00:00:00,4.86594628e-08,2019-04-01 00:00:00,3.99718258e-10|2019-04-01 00:00:00,15,2019-04-01 00:00:00,4.36338896e-08,2019-04-01 00:00:00,3.81634141e-10|2019-04-01 00:00:00,3,2019-04-01 00:00:00,4.38486584e-08,2019-04-01 00:00:00,3.13074011e-10|2019-04-01 00:00:00,7,2019-04-01 00:00:00,4.11640151e-08,2019-04-01 00:00:00,8.2611662e-10|2019-04-01 00:00:00,5,2019-04-01 00:00:00,4.16917549e-08,2019-04-01 00:00:00,4.8683868e-10|2019-04-01 00:00:00,6,2019-04-01 00:00:00,4.01977315e-08,2019-04-01 00:00:00,3.25835248e-10|2019-04-01 00:00:00,0,2019-04-01 00:00:00,4.01977315e-08,2019-04-01 00:00:00,3.25835248e-10|2019-04-01 00:00:00,0,2019-04-01 00:00:00,4.11640151e-08,2019-04-01 00:00:00,8.2611662e-10|2019-04-01 00:00:00,0,2019-04-01 00:00:00,4.01977315e-08,2019-04-01 00:00:00,3.25835248e-10|2019-04-01 00:00:00,43,2019-04-01 00:00:00,4.44067475e-08,2019-04-01 00:00:00,8.78856043e-10|2019-04-01 00:00:00,20,2019-04-01 00:00:00,4.36338896e-08,2019-04-01 00:00:00,3.81634141e-10
17,2019-05-01 00:00:00,1,2019-05-01 00:00:00,2.54e-08,2019-05-01 00:00:00,3.37005812e-10|2019-05-01 00:00:00,4,2019-05-01 00:00:00,2.79067753e-08,2019-05-01 00:00:00,3.49942464e-10|2019-05-01 00:00:00,4,2019-05-01 00:00:00,2.53620374e-08,2019-05-01 00:00:00,3.37005812e-10|2019-05-01 00:00:00,1,2019-05-01 00:00:00,2.5598587e-08,2019-05-01 00:00:00,2.61942273e-10|2019-05-01 00:00:00,10,2019-05-01 00:00:00,2.61138741e-08,2019-05-01 00:00:00,7.91621213e-10|2019-05-01 00:00:00,4,2019-05-01 00:00:00,2.52274974e-08,2019-05-01 00:00:00,3.7944603e-10|2019-05-01 00:00:00,5,2019-05-01 00:00:00,2.47205198e-08,2019-05-01 00:00:00,2.85915513e-10|2019-05-01 00:00:00,1,2019-05-01 00:00:00,2.47205198e-08,2019-05-01 00:00:00,2.85915513e-10|2019-05-01 00:00:00,1,2019-05-01 00:00:00,2.61138741e-08,2019-05-01 00:00:00,7.91621213e-10|2019-05-01 00:00:00,0,2019-05-01 00:00:00,2.47205198e-08,2019-05-01 00:00:00,2.85915513e-10|2019-05-01 00:00:00,49,2019-05-01 00:00:00,2.69984134e-08,2019-05-01 00:00:00,8.20430446e-10|2019-05-01 00:00:00,22,2019-05-01 00:00:00,2.53620374e-08,2019-05-01 00:00:00,3.37005812e-10
18,2019-06-01 00:00:00,1,2019-06-01 00:00:00,1.61e-08,2019-06-01 00:00:00,2.61851457e-10|2019-06-01 00:00:00,3,2019-06-01 00:00:00,1.81379809e-08,2019-06-01 00:00:00,2.56324267e-10|2019-06-01 00:00:00,5,2019-06-01 00:00:00,1.61142121e-08,2019-06-01 00:00:00,2.61851457e-10|2019-06-01 00:00:00,3,2019-06-01 00:00:00,1.55283437e-08,2019-06-01 00:00:00,1.97614466e-10|2019-06-01 00:00:00,3,2019-06-01 00:00:00,1.66367817e-08,2019-06-01 00:00:00,6.4615191e-10|2019-06-01 00:00:00,5,2019-06-01 00:00:00,1.47616446e-08,2019-06-01 00:00:00,2.73534556e-10|2019-06-01 00:00:00,6,2019-06-01 00:00:00,1.55974991e-08,2019-06-01 00:00:00,2.3181719e-10|2019-06-01 00:00:00,0,2019-06-01 00:00:00,1.55974991e-08,2019-06-01 00:00:00,2.3181719e-10|2019-06-01 00:00:00,7,2019-06-01 00:00:00,1.66367817e-08,2019-06-01 00:00:00,6.4615191e-10|2019-06-01 00:00:00,0,2019-06-01 00:00:00,1.55974991e-08,2019-06-01 00:00:00,2.3181719e-10|2019-06-01 00:00:00,39,2019-06-01 00:00:00,1.70229656e-08,2019-06-01 00:00:00,6.49977905e-10|2019-06-01 00:00:00,31,2019-06-01 00:00:00,1.61142121e-08,2019-06-01 00:00:00,2.61851457e-10
19,2019-07-01 00:00:00,4,2019-07-01 00:00:00,1.31e-08,2019-07-01 00:00:00,2.41488635e-10|2019-07-01 00:00:00,8,2019-07-01 00:00:00,1.50912445e-08,2019-07-01 00:00:00,2.44192638e-10|2019-07-01 00:00:00,2,2019-07-01 00:00:00,1.31156442e-08,2019-07-01 00:00:00,2.41488635e-10|2019-07-01 00:00:00,4,2019-07-01 00:00:00,1.31761686e-08,2019-07-01 00:00:00,1.9827634e-10|2019-07-01 00:00:00,5,2019-07-01 00:00:00,1.40294992e-08,2019-07-01 00:00:00,6.01931449e-10|2019-07-01 00:00:00,3,2019-07-01 00:00:00,1.28117761e-08,2019-07-01 00:00:00,2.59867683e-10|2019-07-01 00:00:00,6,2019-07-01 00:00:00,1.27469385e-08,2019-07-01 00:00:00,2.08734988e-10|2019-07-01 00:00:00,1,2019-07-01 00:00:00,1.27469385e-08,2019-07-01 00:00:00,2.08734988e-10|2019-07-01 00:00:00,3,2019-07-01 00:00:00,1.40294992e-08,2019-07-01 00:00:00,6.01931449e-10|2019-07-01 00:00:00,0,2019-07-01 00:00:00,1.27469385e-08,2019-07-01 00:00:00,2.08734988e-10|2019-07-01 00:00:00,42,2019-07-01 00:00:00,1.39831614e-08,2019-07-01 00:00:00,6.00343997e-10|2019-07-01 00:00:00,29,2019-07-01 00:00:00,1.31156442e-08,2019-07-01 00:00:00,2.41488635e-10
20,2019-08-01 00:00:00,0,2019-08-01 00:00:00,9.57e-09,2019-08-01 00:00:00,2.16154011e-10|2019-08-01 00:00:00,8,2019-08-01 00:00:00,1.12251008e-08,2019-08-01 00:00:00,2.29188585e-10|2019-08-01 00:00:00,3,2019-08-01 00:00:00,9.57207331e-09,2019-08-01 00:00:00,2.16154011e-10|2019-08-01 00:00:00,4,2019-08-01 00:00:00,9.18502899e-09,2019-08-01 00:00:00,1.82497711e-10|2019-08-01 00:00:00,6,2019-08-01 00:00:00,1.04445611e-08,2019-08-01 00:00:00,5.04734865e-10|2019-08-01 00:00:00,4,2019-08-01 00:00:00,8.60579388e-09,2019-08-01 00:00:00,2.3921562e-10|2019-08-01 00:00:00,5,2019-08-01 00:00:00,9.16365668e-09,2019-08-01 00:00:00,1.67505371e-10|2019-08-01 00:00:00,6,2019-08-01 00:00:00,9.16365668e-09,2019-08-01 00:00:00,1.67505371e-10|2019-08-01 00:00:00,2,2019-08-01 00:00:00,1.04445611e-08,2019-08-01 00:00:00,5.04734865e-10|2019-08-01 00:00:00,0,2019-08-01 00:00:00,9.16365668e-09,2019-08-01 00:00:00,1.67505371e-10|2019-08-01 00:00:00,47,2019-08-01 00:00:00,1.05597005e-08,2019-08-01 00:00:00,5.27927146e-10|2019-08-01 00:00:00,29,2019-08-01 00:00:00,9.57207331e-09,2019-08-01 00:00:00,2.16154011e-10
21,2019-09-01 00:00:00,5,2019-09-01 00:00:00,1.87e-08,2019-09-01 00:00:00,2.69660849e-10|2019-09-01 00:00:00,0,2019-09-01 00:00:00,2.2821289e-08,2019-09-01 00:00:00,2.75746759e-10|2019-09-01 00:00:00,3,2019-09-01 00:00:00,1.8680536e-08,2019-09-01 00:00:00,2.69660849e-10|2019-09-01 00:00:00,3,2019-09-01 00:00:00,1.81939089e-08,2019-09-01 00:00:00,2.23309801e-10|2019-09-01 00:00:00,9,2019-09-01 00:00:00,1.78979968e-08,2019-09-01 00:00:00,6.73434974e-10|2019-09-01 00:00:00,7,2019-09-01 00:00:00,1.60171668e-08,2019-09-01 00:00:00,3.06772052e-10|2019-09-01 00:00:00,8,2019-09-01 00:00:00,1.64477285e-08,2019-09-01 00:00:00,2.31355324e-10|2019-09-01 00:00:00,2,2019-09-01 00:00:00,1.64477285e-08,2019-09-01 00:00:00,2.31355324e-10|2019-09-01 00:00:00,2,2019-09-01 00:00:00,1.78979968e-08,2019-09-01 00:00:00,6.73434974e-10|2019-09-01 00:00:00,0,2019-09-01 00:00:00,1.64477285e-08,2019-09-01 00:00:00,2.31355324e-10|2019-09-01 00:00:00,49,2019-09-01 00:00:00,1.9670502e-08,2019-09-01 00:00:00,6.77384482e-10|2019-09-01 00:00:00,28,2019-09-01 00:00:00,1.8680536e-08,2019-09-01 00:00:00,2.69660849e-10
22,2019-10-01 00:00:00,8,2019-10-01 00:00:00,1.85e-08,2019-10-01 00:00:00,2.63720878e-10|2019-10-01 00:00:00,14,2019-10-01 00:00:00,2.14696804e-08,2019-10-01 00:00:00,2.65673428e-10|2019-10-01 00:00:00,5,2019-10-01 00:00:00,1.85109857e-08,2019-10-01 00:00:00,2.63720878e-10|2019-10-01 00:00:00,7,2019-10-01 00:00:00,1.83798129e-08,2019-10-01 00:00:00,2.56597549e-10|2019-10-01 00:00:00,22,2019-10-01 00:00:00,1.77497807e-08,2019-10-01 00:00:00,6.18826379e-10|2019-10-01 00:00:00,28,2019-10-01 00:00:00,1.71326171e-08,2019-10-01 00:00:00,3.80267151e-10|2019-10-01 00:00:00,11,2019-10-01 00:00:00,1.70632501e-08,2019-10-01 00:00:00,2.52839388e-10|2019-10-01 00:00:00,1,2019-10-01 00:00:00,1.70632501e-08,2019-10-01 00:00:00,2.52839388e-10|2019-10-01 00:00:00,2,2019-10-01 00:00:00,1.77497807e-08,2019-10-01 00:00:00,6.18826379e-10|2019-10-01 00:00:00,0,2019-10-01 00:00:00,1.70632501e-08,2019-10-01 00:00:00,2.52839388e-10|2019-10-01 00:00:00,34,2019-10-01 00:00:00,1.92047438e-08,2019-10-01 00:00:00,5.6002647e-10|2019-10-01 00:00:00,26,2019-10-01 00:00:00,1.85109857e-08,2019-10-01 00:00:00,2.63720878e-10
23,2019-11-01 00:00:00,18,2019-11-01 00:00:00,3.4e-08,2019-11-01 00:00:00,6.38884612e-10|2019-11-01 00:00:00,34,2019-11-01 00:00:00,3.38379719e-08,2019-11-01 00:00:00,6.61776967e-10|2019-11-01 00:00:00,14,2019-11-01 00:00:00,3.40312317e-08,2019-11-01 00:00:00,6.38884612e-10|2019-11-01 00:00:00,7,2019-11-01 00:00:00,3.36966561e-08,2019-11-01 00:00:00,6.06950656e-10|2019-11-01 00:00:00,29,2019-11-01 00:00:00,3.82132073e-08,2019-11-01 00:00:00,9.72213754e-10|2019-11-01 00:00:00,42,2019-11-01 00:00:00,3.47064736e-08,2019-11-01 00:00:00,5.62657421e-10|2019-11-01 00:00:00,11,2019-11-01 00:00:00,3.55451525e-08,2019-11-01 00:00:00,4.77794082e-10|2019-11-01 00:00:00,8,2019-11-01 00:00:00,3.55451525e-08,2019-11-01 00:00:00,4.77794082e-10|2019-11-01 00:00:00,4,2019-11-01 00:00:00,3.82132073e-08,2019-11-01 00:00:00,9.72213754e-10|2019-11-01 00:00:00,0,2019-11-01 00:00:00,3.55451525e-08,2019-11-01 00:00:00,4.77794082e-10|2019-11-01 00:00:00,31,2019-11-01 00:00:00,3.63567403e-08,2019-11-01 00:00:00,9.63802926e-10|2019-11-01 00:00:00,18,2019-11-01 00:00:00,3.40312317e-08,2019-11-01 00:00:00,6.38884612e-10
24,2019-12-01 00:00:00,28,2019-12-01 00:00:00,6.56e-08,2019-12-01 00:00:00,9.1977137e-10|2019-12-01 00:00:00,34,2019-12-01 00:00:00,6.86777076e-08,2019-12-01 00:00:00,8.42532655e-10|2019-12-01 00:00:00,17,2019-12-01 00:00:00,6.55532141e-08,2019-12-01 00:00:00,9.1977137e-10|2019-12-01 00:00:00,10,2019-12-01 00:00:00,6.33764762e-08,2019-12-01 00:00:00,8.45488568e-10|2019-12-01 00:00:00,31,2019-12-01 00:00:00,7.07946749e-08,2019-12-01 00:00:00,1.12959431e-09|2019-12-01 00:00:00,48,2019-12-01 00:00:00,6.60704229e-08,2019-12-01 00:00:00,8.6825902e-10|2019-12-01 00:00:00,2,2019-12-01 00:00:00,6.82761899e-08,2019-12-01 00:00:00,8.70897521e-10|2019-12-01 00:00:00,0,2019-12-01 00:00:00,6.82761899e-08,2019-12-01 00:00:00,8.70897521e-10|2019-12-01 00:00:00,1,2019-12-01 00:00:00,7.07946749e-08,2019-12-01 00:00:00,1.12959431e-09|2019-12-01 00:00:00,0,2019-12-01 00:00:00,6.82761899e-08,2019-12-01 00:00:00,8.70897521e-10|2019-12-01 00:00:00,39,2019-12-01 00:00:00,6.97023356e-08,2019-12-01 00:00:00,1.0794845e-09|2019-12-01 00:00:00,21,2019-12-01 00:00:00,6.55532141e-08,2019-12-01 00:00:00,9.1977137e-10
25,2020-01-01 00:00:00,16,2020-01-01 00:00:00,1.67e-07,2020-01-01 00:00:00,1.17115828e-09|2020-01-01 00:00:00,28,2020-01-01 00:00:00,1.69993345e-07,2020-01-01 00:00:00,9.52976253e-10|2020-01-01 00:00:00,16,2020-01-01 00:00:00,1.67077488e-07,2020-01-01 00:00:00,1.17115828e-09|2020-01-01 00:00:00,8,2020-01-01 00:00:00,1.6398006e-07,2020-01-01 00:00:00,9.83687243e-10|2020-01-01 00:00:00,36,2020-01-01 00:00:00,1.68300095e-07,2020-01-01 00:00:00,1.53145907e-09|2020-01-01 00:00:00,38,2020-01-01 00:00:00,1.70245918e-07,2020-01-01 00:00:00,1.34792066e-09|2020-01-01 00:00:00,6,2020-01-01 00:00:00,1.6993707799999999e-07,2020-01-01 00:00:00,1.48691748e-09|2020-01-01 00:00:00,1,2020-01-01 00:00:00,1.6993707799999999e-07,2020-01-01 00:00:00,1.48691748e-09|2020-01-01 00:00:00,10,2020-01-01 00:00:00,1.68300095e-07,2020-01-01 00:00:00,1.53145907e-09|2020-01-01 00:00:00,0,2020-01-01 00:00:00,1.6993707799999999e-07,2020-01-01 00:00:00,1.48691748e-09|2020-01-01 00:00:00,27,2020-01-01 00:00:00,1.70257188e-07,2020-01-01 00:00:00,1.27973221e-09|2020-01-01 00:00:00,9,2020-01-01 00:00:00,1.67077488e-07,2020-01-01 00:00:00,1.17115828e-09
26,2020-02-01 00:00:00,33,2020-02-01 00:00:00,1.54e-07,2020-02-01 00:00:00,1.06184472e-09|2020-02-01 00:00:00,23,2020-02-01 00:00:00,1.56102993e-07,2020-02-01 00:00:00,9.680583e-10|2020-02-01 00:00:00,12,2020-02-01 00:00:00,1.53799385e-07,2020-02-01 00:00:00,1.06184472e-09|2020-02-01 00:00:00,3,2020-02-01 00:00:00,1.52788748e-07,2020-02-01 00:00:00,9.31193567e-10|2020-02-01 00:00:00,11,2020-02-01 00:00:00,1.48137954e-07,2020-02-01 00:00:00,1.40880652e-09|2020-02-01 00:00:00,22,2020-02-01 00:00:00,1.537836e-07,2020-02-01 00:00:00,1.22199961e-09|2020-02-01 00:00:00,3,2020-02-01 00:00:00,1.49635061e-07,2020-02-01 00:00:00,1.11296938e-09|2020-02-01 00:00:00,0,2020-02-01 00:00:00,1.49635061e-07,2020-02-01 00:00:00,1.11296938e-09|2020-02-01 00:00:00,10,2020-02-01 00:00:00,1.48137954e-07,2020-02-01 00:00:00,1.40880652e-09|2020-02-01 00:00:00,23,2020-02-01 00:00:00,1.49635061e-07,2020-02-01 00:00:00,1.11296938e-09|2020-02-01 00:00:00,24,2020-02-01 00:00:00,1.54495817e-07,2020-02-01 00:00:00,1.30438838e-09|2020-02-01 00:00:00,8,2020-02-01 00:00:00,1.53799385e-07,2020-02-01 00:00:00,1.06184472e-09
27,2020-03-01 00:00:00,3,2020-03-01 00:00:00,6.05e-08,2020-03-01 00:00:00,4.77944073e-10|2020-03-01 00:00:00,7,2020-03-01 00:00:00,6.57673814e-08,2020-03-01 00:00:00,5.13419141e-10|2020-03-01 00:00:00,13,2020-03-01 00:00:00,6.04906276e-08,2020-03-01 00:00:00,4.77944073e-10|2020-03-01 00:00:00,6,2020-03-01 00:00:00,6.33438989e-08,2020-03-01 00:00:00,3.5832376e-10|2020-03-01 00:00:00,16,2020-03-01 00:00:00,5.5086684e-08,2020-03-01 00:00:00,9.701e-10|2020-03-01 00:00:00,33,2020-03-01 00:00:00,5.91858056e-08,2020-03-01 00:00:00,4.44198983e-10|2020-03-01 00:00:00,2,2020-03-01 00:00:00,5.6197452e-08,2020-03-01 00:00:00,4.1424475e-10|2020-03-01 00:00:00,0,2020-03-01 00:00:00,5.6197452e-08,2020-03-01 00:00:00,4.1424475e-10|2020-03-01 00:00:00,5,2020-03-01 00:00:00,5.5086684e-08,2020-03-01 00:00:00,9.701e-10|2020-03-01 00:00:00,8,2020-03-01 00:00:00,5.6197452e-08,2020-03-01 00:00:00,4.1424475e-10|2020-03-01 00:00:00,26,2020-03-01 00:00:00,5.68415849e-08,2020-03-01 00:00:00,9.6899555e-10|2020-03-01 00:00:00,11,2020-03-01 00:00:00,6.04906276e-08,2020-03-01 00:00:00,4.77944073e-10
28,2020-04-01 00:00:00,3,2020-04-01 00:00:00,4.61e-08,2020-04-01 00:00:00,3.37474493e-10|2020-04-01 00:00:00,4,2020-04-01 00:00:00,5.04085434e-08,2020-04-01 00:00:00,3.43091361e-10|2020-04-01 00:00:00,7,2020-04-01 00:00:00,4.61113001e-08,2020-04-01 00:00:00,3.37474493e-10|2020-04-01 00:00:00,6,2020-04-01 00:00:00,4.67374186e-08,2020-04-01 00:00:00,2.62068811e-10|2020-04-01 00:00:00,4,2020-04-01 00:00:00,4.2954255e-08,2020-04-01 00:00:00,7.51063489e-10|2020-04-01 00:00:00,7,2020-04-01 00:00:00,4.39515771e-08,2020-04-01 00:00:00,3.70599273e-10|2020-04-01 00:00:00,3,2020-04-01 00:00:00,4.33414629e-08,2020-04-01 00:00:00,3.03247677e-10|2020-04-01 00:00:00,0,2020-04-01 00:00:00,4.33414629e-08,2020-04-01 00:00:00,3.03247677e-10|2020-04-01 00:00:00,4,2020-04-01 00:00:00,4.2954255e-08,2020-04-01 00:00:00,7.51063489e-10|2020-04-01 00:00:00,5,2020-04-01 00:00:00,4.33414629e-08,2020-04-01 00:00:00,3.03247677e-10|2020-04-01 00:00:00,20,2020-04-01 00:00:00,4.5832909e-08,2020-04-01 00:00:00,7.82409637e-10|2020-04-01 00:00:00,10,2020-04-01 00:00:00,4.61113001e-08,2020-04-01 00:00:00,3.37474493e-10
29,2020-05-01 00:00:00,3,2020-05-01 00:00:00,2.96e-08,2020-05-01 00:00:00,3.11948745e-10|2020-05-01 00:00:00,9,2020-05-01 00:00:00,3.40304797e-08,2020-05-01 00:00:00,3.22332244e-10|2020-05-01 00:00:00,2,2020-05-01 00:00:00,2.95724061e-08,2020-05-01 00:00:00,3.11948745e-10|2020-05-01 00:00:00,2,2020-05-01 00:00:00,2.94965079e-08,2020-05-01 00:00:00,2.62665084e-10|2020-05-01 00:00:00,9,2020-05-01 00:00:00,2.74852912e-08,2020-05-01 00:00:00,7.24657612e-10|2020-05-01 00:00:00,7,2020-05-01 00:00:00,2.65366486e-08,2020-05-01 00:00:00,3.69643732e-10|2020-05-01 00:00:00,1,2020-05-01 00:00:00,2.64212516e-08,2020-05-01 00:00:00,2.73550516e-10|2020-05-01 00:00:00,0,2020-05-01 00:00:00,2.64212516e-08,2020-05-01 00:00:00,2.73550516e-10|2020-05-01 00:00:00,4,2020-05-01 00:00:00,2.74852912e-08,2020-05-01 00:00:00,7.24657612e-10|2020-05-01 00:00:00,2,2020-05-01 00:00:00,2.64212516e-08,2020-05-01 00:00:00,2.73550516e-10|2020-05-01 00:00:00,18,2020-05-01 00:00:00,2.98083859e-08,2020-05-01 00:00:00,7.27829075e-10|2020-05-01 00:00:00,8,2020-05-01 00:00:00,2.95724061e-08,2020-05-01 00:00:00,3.11948745e-10
